CENTER,LEFT,RIGHT,THROTTLE,ACCELERATION,BRAKE,STEER
center_2018_07_13_20_32_31_305.jpg,left_2018_07_13_20_32_31_305.jpg,right_2018_07_13_20_32_31_305.jpg,0,0,0,20.18565
center_2018_07_13_20_32_31_388.jpg,left_2018_07_13_20_32_31_388.jpg,right_2018_07_13_20_32_31_388.jpg,0,0,0,20.01504
center_2018_07_13_20_32_31_465.jpg,left_2018_07_13_20_32_31_465.jpg,right_2018_07_13_20_32_31_465.jpg,0,0.113745,0,19.90227
center_2018_07_13_20_32_31_546.jpg,left_2018_07_13_20_32_31_546.jpg,right_2018_07_13_20_32_31_546.jpg,0,0.3550558,0,20.03148
center_2018_07_13_20_32_31_626.jpg,left_2018_07_13_20_32_31_626.jpg,right_2018_07_13_20_32_31_626.jpg,0,0.5958989,0,20.40129
center_2018_07_13_20_32_31_708.jpg,left_2018_07_13_20_32_31_708.jpg,right_2018_07_13_20_32_31_708.jpg,0,0.8418632,0,21.00695
center_2018_07_13_20_32_31_787.jpg,left_2018_07_13_20_32_31_787.jpg,right_2018_07_13_20_32_31_787.jpg,0,1,0,21.78897
center_2018_07_13_20_32_31_868.jpg,left_2018_07_13_20_32_31_868.jpg,right_2018_07_13_20_32_31_868.jpg,0,1,0,22.5921
center_2018_07_13_20_32_31_951.jpg,left_2018_07_13_20_32_31_951.jpg,right_2018_07_13_20_32_31_951.jpg,0,1,0,23.38538
center_2018_07_13_20_32_32_031.jpg,left_2018_07_13_20_32_32_031.jpg,right_2018_07_13_20_32_32_031.jpg,0.2,1,0,24.15256
center_2018_07_13_20_32_32_112.jpg,left_2018_07_13_20_32_32_112.jpg,right_2018_07_13_20_32_32_112.jpg,0.4,1,0,24.85008
center_2018_07_13_20_32_32_195.jpg,left_2018_07_13_20_32_32_195.jpg,right_2018_07_13_20_32_32_195.jpg,0,1,0,25.60253
center_2018_07_13_20_32_32_271.jpg,left_2018_07_13_20_32_32_271.jpg,right_2018_07_13_20_32_32_271.jpg,0,1,0,26.36158
center_2018_07_13_20_32_32_351.jpg,left_2018_07_13_20_32_32_351.jpg,right_2018_07_13_20_32_32_351.jpg,0,1,0,27.11741
center_2018_07_13_20_32_32_431.jpg,left_2018_07_13_20_32_32_431.jpg,right_2018_07_13_20_32_32_431.jpg,0,1,0,27.86785
center_2018_07_13_20_32_32_512.jpg,left_2018_07_13_20_32_32_512.jpg,right_2018_07_13_20_32_32_512.jpg,0,1,0,28.61204
center_2018_07_13_20_32_32_595.jpg,left_2018_07_13_20_32_32_595.jpg,right_2018_07_13_20_32_32_595.jpg,0,1,0,29.35132
center_2018_07_13_20_32_32_675.jpg,left_2018_07_13_20_32_32_675.jpg,right_2018_07_13_20_32_32_675.jpg,0,1,0,30.08433
center_2018_07_13_20_32_32_754.jpg,left_2018_07_13_20_32_32_754.jpg,right_2018_07_13_20_32_32_754.jpg,0,1,0,30.19034
center_2018_07_13_20_32_32_834.jpg,left_2018_07_13_20_32_32_834.jpg,right_2018_07_13_20_32_32_834.jpg,0,1,0,30.19081
center_2018_07_13_20_32_32_914.jpg,left_2018_07_13_20_32_32_914.jpg,right_2018_07_13_20_32_32_914.jpg,0,1,0,30.19078
center_2018_07_13_20_32_32_993.jpg,left_2018_07_13_20_32_32_993.jpg,right_2018_07_13_20_32_32_993.jpg,-0.2,1,0,30.1799
center_2018_07_13_20_32_33_073.jpg,left_2018_07_13_20_32_33_073.jpg,right_2018_07_13_20_32_33_073.jpg,-0.4,1,0,30.15728
center_2018_07_13_20_32_33_155.jpg,left_2018_07_13_20_32_33_155.jpg,right_2018_07_13_20_32_33_155.jpg,0,1,0,30.18942
center_2018_07_13_20_32_33_234.jpg,left_2018_07_13_20_32_33_234.jpg,right_2018_07_13_20_32_33_234.jpg,0,1,0,30.19025
center_2018_07_13_20_32_33_316.jpg,left_2018_07_13_20_32_33_316.jpg,right_2018_07_13_20_32_33_316.jpg,0,1,0,30.19044
center_2018_07_13_20_32_33_398.jpg,left_2018_07_13_20_32_33_398.jpg,right_2018_07_13_20_32_33_398.jpg,-0.15,1,0,30.1851
center_2018_07_13_20_32_33_478.jpg,left_2018_07_13_20_32_33_478.jpg,right_2018_07_13_20_32_33_478.jpg,-0.35,1,0,30.164
center_2018_07_13_20_32_33_556.jpg,left_2018_07_13_20_32_33_556.jpg,right_2018_07_13_20_32_33_556.jpg,0,1,0,30.18849
center_2018_07_13_20_32_33_637.jpg,left_2018_07_13_20_32_33_637.jpg,right_2018_07_13_20_32_33_637.jpg,0,1,0,30.19003
center_2018_07_13_20_32_33_717.jpg,left_2018_07_13_20_32_33_717.jpg,right_2018_07_13_20_32_33_717.jpg,0,1,0,30.18986
center_2018_07_13_20_32_33_799.jpg,left_2018_07_13_20_32_33_799.jpg,right_2018_07_13_20_32_33_799.jpg,0,1,0,30.19049
center_2018_07_13_20_32_33_879.jpg,left_2018_07_13_20_32_33_879.jpg,right_2018_07_13_20_32_33_879.jpg,0,1,0,30.19041
center_2018_07_13_20_32_33_961.jpg,left_2018_07_13_20_32_33_961.jpg,right_2018_07_13_20_32_33_961.jpg,0,1,0,30.19093
center_2018_07_13_20_32_34_039.jpg,left_2018_07_13_20_32_34_039.jpg,right_2018_07_13_20_32_34_039.jpg,0,1,0,30.19054
center_2018_07_13_20_32_34_120.jpg,left_2018_07_13_20_32_34_120.jpg,right_2018_07_13_20_32_34_120.jpg,0,1,0,30.19049
center_2018_07_13_20_32_34_208.jpg,left_2018_07_13_20_32_34_208.jpg,right_2018_07_13_20_32_34_208.jpg,0,1,0,30.19048
center_2018_07_13_20_32_34_291.jpg,left_2018_07_13_20_32_34_291.jpg,right_2018_07_13_20_32_34_291.jpg,0,1,0,30.19049
center_2018_07_13_20_32_34_374.jpg,left_2018_07_13_20_32_34_374.jpg,right_2018_07_13_20_32_34_374.jpg,0,1,0,30.19036
center_2018_07_13_20_32_34_457.jpg,left_2018_07_13_20_32_34_457.jpg,right_2018_07_13_20_32_34_457.jpg,0,1,0,30.19031
center_2018_07_13_20_32_34_534.jpg,left_2018_07_13_20_32_34_534.jpg,right_2018_07_13_20_32_34_534.jpg,0,1,0,30.19036
center_2018_07_13_20_32_34_619.jpg,left_2018_07_13_20_32_34_619.jpg,right_2018_07_13_20_32_34_619.jpg,0,1,0,30.19001
center_2018_07_13_20_32_34_695.jpg,left_2018_07_13_20_32_34_695.jpg,right_2018_07_13_20_32_34_695.jpg,0,1,0,30.19023
center_2018_07_13_20_32_34_779.jpg,left_2018_07_13_20_32_34_779.jpg,right_2018_07_13_20_32_34_779.jpg,-0.1,1,0,30.18765
center_2018_07_13_20_32_34_860.jpg,left_2018_07_13_20_32_34_860.jpg,right_2018_07_13_20_32_34_860.jpg,-0.3,1,0,30.16924
center_2018_07_13_20_32_34_940.jpg,left_2018_07_13_20_32_34_940.jpg,right_2018_07_13_20_32_34_940.jpg,0,1,0,30.1882
center_2018_07_13_20_32_35_019.jpg,left_2018_07_13_20_32_35_019.jpg,right_2018_07_13_20_32_35_019.jpg,0,1,0,30.18998
center_2018_07_13_20_32_35_099.jpg,left_2018_07_13_20_32_35_099.jpg,right_2018_07_13_20_32_35_099.jpg,0,1,0,30.19024
center_2018_07_13_20_32_35_182.jpg,left_2018_07_13_20_32_35_182.jpg,right_2018_07_13_20_32_35_182.jpg,0,1,0,30.19035
center_2018_07_13_20_32_35_268.jpg,left_2018_07_13_20_32_35_268.jpg,right_2018_07_13_20_32_35_268.jpg,0,1,0,30.1903
center_2018_07_13_20_32_35_351.jpg,left_2018_07_13_20_32_35_351.jpg,right_2018_07_13_20_32_35_351.jpg,0,1,0,30.1903
center_2018_07_13_20_32_35_433.jpg,left_2018_07_13_20_32_35_433.jpg,right_2018_07_13_20_32_35_433.jpg,0,1,0,30.1903
center_2018_07_13_20_32_35_514.jpg,left_2018_07_13_20_32_35_514.jpg,right_2018_07_13_20_32_35_514.jpg,0,1,0,30.19031
center_2018_07_13_20_32_35_601.jpg,left_2018_07_13_20_32_35_601.jpg,right_2018_07_13_20_32_35_601.jpg,0,1,0,30.19031
center_2018_07_13_20_32_35_679.jpg,left_2018_07_13_20_32_35_679.jpg,right_2018_07_13_20_32_35_679.jpg,0,1,0,30.19029
center_2018_07_13_20_32_35_760.jpg,left_2018_07_13_20_32_35_760.jpg,right_2018_07_13_20_32_35_760.jpg,0,1,0,30.19029
center_2018_07_13_20_32_35_843.jpg,left_2018_07_13_20_32_35_843.jpg,right_2018_07_13_20_32_35_843.jpg,0,1,0,30.1903
center_2018_07_13_20_32_35_925.jpg,left_2018_07_13_20_32_35_925.jpg,right_2018_07_13_20_32_35_925.jpg,-0.2,1,0,30.17982
center_2018_07_13_20_32_36_006.jpg,left_2018_07_13_20_32_36_006.jpg,right_2018_07_13_20_32_36_006.jpg,0,1,0,30.19073
center_2018_07_13_20_32_36_087.jpg,left_2018_07_13_20_32_36_087.jpg,right_2018_07_13_20_32_36_087.jpg,0,1,0,30.19003
center_2018_07_13_20_32_36_174.jpg,left_2018_07_13_20_32_36_174.jpg,right_2018_07_13_20_32_36_174.jpg,0,1,0,30.19024
center_2018_07_13_20_32_36_259.jpg,left_2018_07_13_20_32_36_259.jpg,right_2018_07_13_20_32_36_259.jpg,0,1,0,30.19026
center_2018_07_13_20_32_36_342.jpg,left_2018_07_13_20_32_36_342.jpg,right_2018_07_13_20_32_36_342.jpg,0,1,0,30.19028
center_2018_07_13_20_32_36_426.jpg,left_2018_07_13_20_32_36_426.jpg,right_2018_07_13_20_32_36_426.jpg,0,1,0,30.19029
center_2018_07_13_20_32_36_508.jpg,left_2018_07_13_20_32_36_508.jpg,right_2018_07_13_20_32_36_508.jpg,0,1,0,30.19029
center_2018_07_13_20_32_36_594.jpg,left_2018_07_13_20_32_36_594.jpg,right_2018_07_13_20_32_36_594.jpg,0,1,0,30.19031
center_2018_07_13_20_32_36_675.jpg,left_2018_07_13_20_32_36_675.jpg,right_2018_07_13_20_32_36_675.jpg,0,1,0,30.19029
center_2018_07_13_20_32_36_760.jpg,left_2018_07_13_20_32_36_760.jpg,right_2018_07_13_20_32_36_760.jpg,0,1,0,30.19031
center_2018_07_13_20_32_36_840.jpg,left_2018_07_13_20_32_36_840.jpg,right_2018_07_13_20_32_36_840.jpg,0,1,0,30.1903
center_2018_07_13_20_32_36_919.jpg,left_2018_07_13_20_32_36_919.jpg,right_2018_07_13_20_32_36_919.jpg,-0.1,1,0,30.18766
center_2018_07_13_20_32_37_006.jpg,left_2018_07_13_20_32_37_006.jpg,right_2018_07_13_20_32_37_006.jpg,-0.3,1,0,30.16924
center_2018_07_13_20_32_37_086.jpg,left_2018_07_13_20_32_37_086.jpg,right_2018_07_13_20_32_37_086.jpg,0,1,0,30.18989
center_2018_07_13_20_32_37_173.jpg,left_2018_07_13_20_32_37_173.jpg,right_2018_07_13_20_32_37_173.jpg,0,1,0,30.19017
center_2018_07_13_20_32_37_259.jpg,left_2018_07_13_20_32_37_259.jpg,right_2018_07_13_20_32_37_259.jpg,0,1,0,30.19029
center_2018_07_13_20_32_37_344.jpg,left_2018_07_13_20_32_37_344.jpg,right_2018_07_13_20_32_37_344.jpg,0,1,0,30.1903
center_2018_07_13_20_32_37_425.jpg,left_2018_07_13_20_32_37_425.jpg,right_2018_07_13_20_32_37_425.jpg,0,1,0,30.19031
center_2018_07_13_20_32_37_507.jpg,left_2018_07_13_20_32_37_507.jpg,right_2018_07_13_20_32_37_507.jpg,0,1,0,30.19032
center_2018_07_13_20_32_37_594.jpg,left_2018_07_13_20_32_37_594.jpg,right_2018_07_13_20_32_37_594.jpg,-0.2,1,0,30.1799
center_2018_07_13_20_32_37_675.jpg,left_2018_07_13_20_32_37_675.jpg,right_2018_07_13_20_32_37_675.jpg,0,1,0,30.19074
center_2018_07_13_20_32_37_756.jpg,left_2018_07_13_20_32_37_756.jpg,right_2018_07_13_20_32_37_756.jpg,0,1,0,30.19004
center_2018_07_13_20_32_37_841.jpg,left_2018_07_13_20_32_37_841.jpg,right_2018_07_13_20_32_37_841.jpg,0,1,0,30.19025
center_2018_07_13_20_32_37_920.jpg,left_2018_07_13_20_32_37_920.jpg,right_2018_07_13_20_32_37_920.jpg,0,1,0,30.19029
center_2018_07_13_20_32_38_004.jpg,left_2018_07_13_20_32_38_004.jpg,right_2018_07_13_20_32_38_004.jpg,0,1,0,30.19028
center_2018_07_13_20_32_38_091.jpg,left_2018_07_13_20_32_38_091.jpg,right_2018_07_13_20_32_38_091.jpg,0,1,0,30.19029
center_2018_07_13_20_32_38_178.jpg,left_2018_07_13_20_32_38_178.jpg,right_2018_07_13_20_32_38_178.jpg,0,1,0,30.1903
center_2018_07_13_20_32_38_263.jpg,left_2018_07_13_20_32_38_263.jpg,right_2018_07_13_20_32_38_263.jpg,0,1,0,30.19032
center_2018_07_13_20_32_38_350.jpg,left_2018_07_13_20_32_38_350.jpg,right_2018_07_13_20_32_38_350.jpg,0,1,0,30.19028
center_2018_07_13_20_32_38_434.jpg,left_2018_07_13_20_32_38_434.jpg,right_2018_07_13_20_32_38_434.jpg,0,1,0,30.19027
center_2018_07_13_20_32_38_516.jpg,left_2018_07_13_20_32_38_516.jpg,right_2018_07_13_20_32_38_516.jpg,0,1,0,30.19031
center_2018_07_13_20_32_38_601.jpg,left_2018_07_13_20_32_38_601.jpg,right_2018_07_13_20_32_38_601.jpg,0,1,0,30.19029
center_2018_07_13_20_32_38_688.jpg,left_2018_07_13_20_32_38_688.jpg,right_2018_07_13_20_32_38_688.jpg,0,1,0,30.19029
center_2018_07_13_20_32_38_769.jpg,left_2018_07_13_20_32_38_769.jpg,right_2018_07_13_20_32_38_769.jpg,-0.2,1,0,30.17982
center_2018_07_13_20_32_38_854.jpg,left_2018_07_13_20_32_38_854.jpg,right_2018_07_13_20_32_38_854.jpg,0,1,0,30.19074
center_2018_07_13_20_32_38_936.jpg,left_2018_07_13_20_32_38_936.jpg,right_2018_07_13_20_32_38_936.jpg,0,1,0,30.19002
center_2018_07_13_20_32_39_018.jpg,left_2018_07_13_20_32_39_018.jpg,right_2018_07_13_20_32_39_018.jpg,0,1,0,30.19019
center_2018_07_13_20_32_39_105.jpg,left_2018_07_13_20_32_39_105.jpg,right_2018_07_13_20_32_39_105.jpg,0,1,0,30.19029
center_2018_07_13_20_32_39_185.jpg,left_2018_07_13_20_32_39_185.jpg,right_2018_07_13_20_32_39_185.jpg,0,1,0,30.19031
center_2018_07_13_20_32_39_272.jpg,left_2018_07_13_20_32_39_272.jpg,right_2018_07_13_20_32_39_272.jpg,0,1,0,30.1903
center_2018_07_13_20_32_39_353.jpg,left_2018_07_13_20_32_39_353.jpg,right_2018_07_13_20_32_39_353.jpg,0,1,0,30.19029
center_2018_07_13_20_32_39_437.jpg,left_2018_07_13_20_32_39_437.jpg,right_2018_07_13_20_32_39_437.jpg,0,1,0,30.19029
center_2018_07_13_20_32_39_522.jpg,left_2018_07_13_20_32_39_522.jpg,right_2018_07_13_20_32_39_522.jpg,0,1,0,30.1903
center_2018_07_13_20_32_39_610.jpg,left_2018_07_13_20_32_39_610.jpg,right_2018_07_13_20_32_39_610.jpg,0,1,0,30.19031
center_2018_07_13_20_32_39_694.jpg,left_2018_07_13_20_32_39_694.jpg,right_2018_07_13_20_32_39_694.jpg,0,1,0,30.19029
center_2018_07_13_20_32_39_778.jpg,left_2018_07_13_20_32_39_778.jpg,right_2018_07_13_20_32_39_778.jpg,0,1,0,30.19028
center_2018_07_13_20_32_39_865.jpg,left_2018_07_13_20_32_39_865.jpg,right_2018_07_13_20_32_39_865.jpg,0,1,0,30.19029
center_2018_07_13_20_32_39_949.jpg,left_2018_07_13_20_32_39_949.jpg,right_2018_07_13_20_32_39_949.jpg,0,1,0,30.1903
center_2018_07_13_20_32_40_039.jpg,left_2018_07_13_20_32_40_039.jpg,right_2018_07_13_20_32_40_039.jpg,0,1,0,30.19031
center_2018_07_13_20_32_40_121.jpg,left_2018_07_13_20_32_40_121.jpg,right_2018_07_13_20_32_40_121.jpg,0,1,0,30.19032
center_2018_07_13_20_32_40_217.jpg,left_2018_07_13_20_32_40_217.jpg,right_2018_07_13_20_32_40_217.jpg,0,1,0,30.1903
center_2018_07_13_20_32_40_305.jpg,left_2018_07_13_20_32_40_305.jpg,right_2018_07_13_20_32_40_305.jpg,0,1,0,30.1903
center_2018_07_13_20_32_40_393.jpg,left_2018_07_13_20_32_40_393.jpg,right_2018_07_13_20_32_40_393.jpg,0,1,0,30.19025
center_2018_07_13_20_32_40_480.jpg,left_2018_07_13_20_32_40_480.jpg,right_2018_07_13_20_32_40_480.jpg,0,1,0,30.19031
center_2018_07_13_20_32_40_566.jpg,left_2018_07_13_20_32_40_566.jpg,right_2018_07_13_20_32_40_566.jpg,0,1,0,30.19019
center_2018_07_13_20_32_40_649.jpg,left_2018_07_13_20_32_40_649.jpg,right_2018_07_13_20_32_40_649.jpg,0,1,0,30.19028
center_2018_07_13_20_32_40_737.jpg,left_2018_07_13_20_32_40_737.jpg,right_2018_07_13_20_32_40_737.jpg,-0.1,1,0,30.18766
center_2018_07_13_20_32_40_820.jpg,left_2018_07_13_20_32_40_820.jpg,right_2018_07_13_20_32_40_820.jpg,-0.35,1,0,30.16343
center_2018_07_13_20_32_40_906.jpg,left_2018_07_13_20_32_40_906.jpg,right_2018_07_13_20_32_40_906.jpg,0,1,0,30.1895
center_2018_07_13_20_32_40_990.jpg,left_2018_07_13_20_32_40_990.jpg,right_2018_07_13_20_32_40_990.jpg,0,1,0,30.19009
center_2018_07_13_20_32_41_074.jpg,left_2018_07_13_20_32_41_074.jpg,right_2018_07_13_20_32_41_074.jpg,0,1,0,30.19026
center_2018_07_13_20_32_41_160.jpg,left_2018_07_13_20_32_41_160.jpg,right_2018_07_13_20_32_41_160.jpg,0,1,0,30.19029
center_2018_07_13_20_32_41_245.jpg,left_2018_07_13_20_32_41_245.jpg,right_2018_07_13_20_32_41_245.jpg,0,1,0,30.1903
center_2018_07_13_20_32_41_325.jpg,left_2018_07_13_20_32_41_325.jpg,right_2018_07_13_20_32_41_325.jpg,0,1,0,30.1903
center_2018_07_13_20_32_41_410.jpg,left_2018_07_13_20_32_41_410.jpg,right_2018_07_13_20_32_41_410.jpg,0,1,0,30.19029
center_2018_07_13_20_32_41_493.jpg,left_2018_07_13_20_32_41_493.jpg,right_2018_07_13_20_32_41_493.jpg,0,1,0,30.1903
center_2018_07_13_20_32_41_573.jpg,left_2018_07_13_20_32_41_573.jpg,right_2018_07_13_20_32_41_573.jpg,0,1,0,30.19031
center_2018_07_13_20_32_41_655.jpg,left_2018_07_13_20_32_41_655.jpg,right_2018_07_13_20_32_41_655.jpg,-0.1,1,0,30.18763
center_2018_07_13_20_32_41_737.jpg,left_2018_07_13_20_32_41_737.jpg,right_2018_07_13_20_32_41_737.jpg,0,1,0,30.18593
center_2018_07_13_20_32_41_821.jpg,left_2018_07_13_20_32_41_821.jpg,right_2018_07_13_20_32_41_821.jpg,0,1,0,30.19016
center_2018_07_13_20_32_41_905.jpg,left_2018_07_13_20_32_41_905.jpg,right_2018_07_13_20_32_41_905.jpg,0,1,0,30.19025
center_2018_07_13_20_32_41_986.jpg,left_2018_07_13_20_32_41_986.jpg,right_2018_07_13_20_32_41_986.jpg,0,1,0,30.19035
center_2018_07_13_20_32_42_068.jpg,left_2018_07_13_20_32_42_068.jpg,right_2018_07_13_20_32_42_068.jpg,0,1,0,30.19031
center_2018_07_13_20_32_42_152.jpg,left_2018_07_13_20_32_42_152.jpg,right_2018_07_13_20_32_42_152.jpg,0,1,0,30.19031
center_2018_07_13_20_32_42_235.jpg,left_2018_07_13_20_32_42_235.jpg,right_2018_07_13_20_32_42_235.jpg,0,1,0,30.19033
center_2018_07_13_20_32_42_315.jpg,left_2018_07_13_20_32_42_315.jpg,right_2018_07_13_20_32_42_315.jpg,0,1,0,30.19031
center_2018_07_13_20_32_42_400.jpg,left_2018_07_13_20_32_42_400.jpg,right_2018_07_13_20_32_42_400.jpg,0,1,0,30.19031
center_2018_07_13_20_32_42_482.jpg,left_2018_07_13_20_32_42_482.jpg,right_2018_07_13_20_32_42_482.jpg,0,1,0,30.19027
center_2018_07_13_20_32_42_565.jpg,left_2018_07_13_20_32_42_565.jpg,right_2018_07_13_20_32_42_565.jpg,0,1,0,30.19028
center_2018_07_13_20_32_42_646.jpg,left_2018_07_13_20_32_42_646.jpg,right_2018_07_13_20_32_42_646.jpg,0,1,0,30.19033
center_2018_07_13_20_32_42_729.jpg,left_2018_07_13_20_32_42_729.jpg,right_2018_07_13_20_32_42_729.jpg,0,1,0,30.19029
center_2018_07_13_20_32_42_811.jpg,left_2018_07_13_20_32_42_811.jpg,right_2018_07_13_20_32_42_811.jpg,0,1,0,30.19032
center_2018_07_13_20_32_42_895.jpg,left_2018_07_13_20_32_42_895.jpg,right_2018_07_13_20_32_42_895.jpg,0,1,0,30.19033
center_2018_07_13_20_32_42_982.jpg,left_2018_07_13_20_32_42_982.jpg,right_2018_07_13_20_32_42_982.jpg,0,1,0,30.19034
center_2018_07_13_20_32_43_069.jpg,left_2018_07_13_20_32_43_069.jpg,right_2018_07_13_20_32_43_069.jpg,0,1,0,30.1903
center_2018_07_13_20_32_43_155.jpg,left_2018_07_13_20_32_43_155.jpg,right_2018_07_13_20_32_43_155.jpg,0,1,0,30.19029
center_2018_07_13_20_32_43_240.jpg,left_2018_07_13_20_32_43_240.jpg,right_2018_07_13_20_32_43_240.jpg,0,1,0,30.1903
center_2018_07_13_20_32_43_324.jpg,left_2018_07_13_20_32_43_324.jpg,right_2018_07_13_20_32_43_324.jpg,0,1,0,30.19029
center_2018_07_13_20_32_43_412.jpg,left_2018_07_13_20_32_43_412.jpg,right_2018_07_13_20_32_43_412.jpg,0,1,0,30.1904
center_2018_07_13_20_32_43_493.jpg,left_2018_07_13_20_32_43_493.jpg,right_2018_07_13_20_32_43_493.jpg,0,1,0,30.19032
center_2018_07_13_20_32_43_576.jpg,left_2018_07_13_20_32_43_576.jpg,right_2018_07_13_20_32_43_576.jpg,0,1,0,30.19031
center_2018_07_13_20_32_43_659.jpg,left_2018_07_13_20_32_43_659.jpg,right_2018_07_13_20_32_43_659.jpg,-0.1,1,0,30.18766
center_2018_07_13_20_32_43_744.jpg,left_2018_07_13_20_32_43_744.jpg,right_2018_07_13_20_32_43_744.jpg,-0.3,1,0,30.16925
center_2018_07_13_20_32_43_826.jpg,left_2018_07_13_20_32_43_826.jpg,right_2018_07_13_20_32_43_826.jpg,0,1,0,30.18904
center_2018_07_13_20_32_43_907.jpg,left_2018_07_13_20_32_43_907.jpg,right_2018_07_13_20_32_43_907.jpg,0,1,0,30.18959
center_2018_07_13_20_32_43_991.jpg,left_2018_07_13_20_32_43_991.jpg,right_2018_07_13_20_32_43_991.jpg,0,1,0,30.19014
center_2018_07_13_20_32_44_071.jpg,left_2018_07_13_20_32_44_071.jpg,right_2018_07_13_20_32_44_071.jpg,0,1,0,30.19027
center_2018_07_13_20_32_44_156.jpg,left_2018_07_13_20_32_44_156.jpg,right_2018_07_13_20_32_44_156.jpg,0,1,0,30.19029
center_2018_07_13_20_32_44_234.jpg,left_2018_07_13_20_32_44_234.jpg,right_2018_07_13_20_32_44_234.jpg,0,1,0,30.1903
center_2018_07_13_20_32_44_314.jpg,left_2018_07_13_20_32_44_314.jpg,right_2018_07_13_20_32_44_314.jpg,0,1,0,30.19029
center_2018_07_13_20_32_44_394.jpg,left_2018_07_13_20_32_44_394.jpg,right_2018_07_13_20_32_44_394.jpg,0,1,0,30.19029
center_2018_07_13_20_32_44_475.jpg,left_2018_07_13_20_32_44_475.jpg,right_2018_07_13_20_32_44_475.jpg,0,1,0,30.19032
center_2018_07_13_20_32_44_555.jpg,left_2018_07_13_20_32_44_555.jpg,right_2018_07_13_20_32_44_555.jpg,0,1,0,30.19032
center_2018_07_13_20_32_44_637.jpg,left_2018_07_13_20_32_44_637.jpg,right_2018_07_13_20_32_44_637.jpg,0,1,0,30.19032
center_2018_07_13_20_32_44_719.jpg,left_2018_07_13_20_32_44_719.jpg,right_2018_07_13_20_32_44_719.jpg,0,1,0,30.19028
center_2018_07_13_20_32_44_803.jpg,left_2018_07_13_20_32_44_803.jpg,right_2018_07_13_20_32_44_803.jpg,0,1,0,30.19036
center_2018_07_13_20_32_44_885.jpg,left_2018_07_13_20_32_44_885.jpg,right_2018_07_13_20_32_44_885.jpg,0,1,0,30.1903
center_2018_07_13_20_32_44_964.jpg,left_2018_07_13_20_32_44_964.jpg,right_2018_07_13_20_32_44_964.jpg,0,1,0,30.19031
center_2018_07_13_20_32_45_046.jpg,left_2018_07_13_20_32_45_046.jpg,right_2018_07_13_20_32_45_046.jpg,0,1,0,30.1903
center_2018_07_13_20_32_45_129.jpg,left_2018_07_13_20_32_45_129.jpg,right_2018_07_13_20_32_45_129.jpg,0,1,0,30.19029
center_2018_07_13_20_32_45_218.jpg,left_2018_07_13_20_32_45_218.jpg,right_2018_07_13_20_32_45_218.jpg,0,1,0,30.1903
center_2018_07_13_20_32_45_295.jpg,left_2018_07_13_20_32_45_295.jpg,right_2018_07_13_20_32_45_295.jpg,0,1,0,30.19029
center_2018_07_13_20_32_45_379.jpg,left_2018_07_13_20_32_45_379.jpg,right_2018_07_13_20_32_45_379.jpg,0,1,0,30.1903
center_2018_07_13_20_32_45_459.jpg,left_2018_07_13_20_32_45_459.jpg,right_2018_07_13_20_32_45_459.jpg,0,1,0,30.19032
center_2018_07_13_20_32_45_541.jpg,left_2018_07_13_20_32_45_541.jpg,right_2018_07_13_20_32_45_541.jpg,0,1,0,30.19028
center_2018_07_13_20_32_45_619.jpg,left_2018_07_13_20_32_45_619.jpg,right_2018_07_13_20_32_45_619.jpg,0,1,0,30.19029
center_2018_07_13_20_32_45_701.jpg,left_2018_07_13_20_32_45_701.jpg,right_2018_07_13_20_32_45_701.jpg,0,1,0,30.19032
center_2018_07_13_20_32_45_782.jpg,left_2018_07_13_20_32_45_782.jpg,right_2018_07_13_20_32_45_782.jpg,0,1,0,30.19029
center_2018_07_13_20_32_45_866.jpg,left_2018_07_13_20_32_45_866.jpg,right_2018_07_13_20_32_45_866.jpg,0,1,0,30.19028
center_2018_07_13_20_32_45_944.jpg,left_2018_07_13_20_32_45_944.jpg,right_2018_07_13_20_32_45_944.jpg,0,1,0,30.19031
center_2018_07_13_20_32_46_023.jpg,left_2018_07_13_20_32_46_023.jpg,right_2018_07_13_20_32_46_023.jpg,0,1,0,30.19035
center_2018_07_13_20_32_46_106.jpg,left_2018_07_13_20_32_46_106.jpg,right_2018_07_13_20_32_46_106.jpg,0,1,0,30.19029
center_2018_07_13_20_32_46_187.jpg,left_2018_07_13_20_32_46_187.jpg,right_2018_07_13_20_32_46_187.jpg,0,1,0,30.19024
center_2018_07_13_20_32_46_271.jpg,left_2018_07_13_20_32_46_271.jpg,right_2018_07_13_20_32_46_271.jpg,0,1,0,30.19028
center_2018_07_13_20_32_46_353.jpg,left_2018_07_13_20_32_46_353.jpg,right_2018_07_13_20_32_46_353.jpg,-0.2,1,0,30.17984
center_2018_07_13_20_32_46_434.jpg,left_2018_07_13_20_32_46_434.jpg,right_2018_07_13_20_32_46_434.jpg,0,1,0,30.19071
center_2018_07_13_20_32_46_519.jpg,left_2018_07_13_20_32_46_519.jpg,right_2018_07_13_20_32_46_519.jpg,0,1,0,30.19007
center_2018_07_13_20_32_46_597.jpg,left_2018_07_13_20_32_46_597.jpg,right_2018_07_13_20_32_46_597.jpg,0,1,0,30.19027
center_2018_07_13_20_32_46_677.jpg,left_2018_07_13_20_32_46_677.jpg,right_2018_07_13_20_32_46_677.jpg,0,1,0,30.19029
